id_persona,clave_sobrevivencia,nombre,sexo,clase_viaje,id_bote,id_cuerpo,edad,cantidad_parientes,cantidad_familiares,acompañantes,rango_edad,sobrevivencia,clase,acompañada
10518,1,"Kantor, Mrs. Sinai (Miriam Sternin)",MUJER,2,12,,24.0,1,0,1,ADULTOS,VIVIÓ,SEGUNDA CLASE,ACOMPAÑADA
10519,0,"Lahtinen, Mrs. William (Anna Sylfven)",MUJER,2,,,26.0,1,1,2,ADULTOS,MURIÓ,SEGUNDA CLASE,ACOMPAÑADA
10520,0,"Lahtinen, Rev. William",HOMBRE,2,,,30.0,1,1,2,ADULTOS,MURIÓ,SEGUNDA CLASE,ACOMPAÑADA
10521,0,"Louch, Mr. Charles Alexander",HOMBRE,2,,121.0,50.0,1,0,1,ADULTOS MAYORES,MURIÓ,SEGUNDA CLASE,ACOMPAÑADA
10522,1,"Louch, Mrs. Charles Alexander (Alice Adelaide Slow)",MUJER,2,,,42.0,1,0,1,MEDIANA EDAD,VIVIÓ,SEGUNDA CLASE,ACOMPAÑADA
10523,0,"Mckane, Mr. Peter David",HOMBRE,2,,,46.0,0,0,0,ADULTOS MAYORES,MURIÓ,SEGUNDA CLASE,SOLA
10524,0,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",HOMBRE,2,,,39.0,0,0,0,MEDIANA EDAD,MURIÓ,SEGUNDA CLASE,SOLA
10525,1,"Navratil, Master. Edmond Roger",HOMBRE,2,D,,2.0,1,1,2,INFANTES,VIVIÓ,SEGUNDA CLASE,ACOMPAÑADA
10526,1,"Navratil, Master. Michel M",HOMBRE,2,D,,3.0,1,1,2,INFANTES,VIVIÓ,SEGUNDA CLASE,ACOMPAÑADA
10527,0,"Navratil, Mr. Michel (""Louis M Hoffman"")",HOMBRE,2,,15.0,36.5,0,2,2,MEDIANA EDAD,MURIÓ,SEGUNDA CLASE,ACOMPAÑADA
10528,1,"Parrish, Mrs. (Lutie Davis)",MUJER,2,12,,50.0,0,1,1,ADULTOS MAYORES,VIVIÓ,SEGUNDA CLASE,ACOMPAÑADA
10529,1,"Phillips, Miss. Kate Florence (""Mrs Kate Louise Phillips Marshall"")",MUJER,2,11,,19.0,0,0,0,JOVENES,VIVIÓ,SEGUNDA CLASE,SOLA
10530,1,"Quick, Miss. Phyllis May",MUJER,2,11,,2.0,1,1,2,INFANTES,VIVIÓ,SEGUNDA CLASE,ACOMPAÑADA
10531,1,"Quick, Miss. Winifred Vera",MUJER,2,11,,8.0,1,1,2,INFANTES,VIVIÓ,SEGUNDA CLASE,ACOMPAÑADA
10532,1,"Quick, Mrs. Frederick Charles (Jane Richards)",MUJER,2,11,,33.0,0,2,2,ADULTOS,VIVIÓ,SEGUNDA CLASE,ACOMPAÑADA
10533,0,"Sharp, Mr. Percival James R",HOMBRE,2,,,27.0,0,0,0,ADULTOS,MURIÓ,SEGUNDA CLASE,SOLA
10534,1,"Shelley, Mrs. William (Imanita Parrish Hall)",MUJER,2,12,,25.0,0,1,1,ADULTOS,VIVIÓ,SEGUNDA CLASE,ACOMPAÑADA
10535,0,"Weisz, Mr. Leopold",HOMBRE,2,,293.0,27.0,1,0,1,ADULTOS,MURIÓ,SEGUNDA CLASE,ACOMPAÑADA
10536,1,"Weisz, Mrs. Leopold (Mathilde Francoise Pede)",MUJER,2,10,,29.0,1,0,1,ADULTOS,VIVIÓ,SEGUNDA CLASE,ACOMPAÑADA
10537,1,"Collyer, Miss. Marjorie ""Lottie""",MUJER,2,14,,8.0,0,2,2,INFANTES,VIVIÓ,SEGUNDA CLASE,ACOMPAÑADA
10538,0,"Collyer, Mr. Harvey",HOMBRE,2,,,31.0,1,1,2,ADULTOS,MURIÓ,SEGUNDA CLASE,ACOMPAÑADA
10539,1,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",MUJER,2,14,,31.0,1,1,2,ADULTOS,VIVIÓ,SEGUNDA CLASE,ACOMPAÑADA
10540,1,"Hart, Miss. Eva Miriam",MUJER,2,14,,7.0,0,2,2,INFANTES,VIVIÓ,SEGUNDA CLASE,ACOMPAÑADA
10541,0,"Hart, Mr. Benjamin",HOMBRE,2,,,43.0,1,1,2,MEDIANA EDAD,MURIÓ,SEGUNDA CLASE,ACOMPAÑADA
10542,1,"Hart, Mrs. Benjamin (Esther Ada Bloomfield)",MUJER,2,14,,45.0,1,1,2,ADULTOS MAYORES,VIVIÓ,SEGUNDA CLASE,ACOMPAÑADA
10543,0,"Jacobsohn, Mr. Sidney Samuel",HOMBRE,2,,,42.0,1,0,1,MEDIANA EDAD,MURIÓ,SEGUNDA CLASE,ACOMPAÑADA
10544,1,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",MUJER,2,12,,24.0,2,1,3,ADULTOS,VIVIÓ,SEGUNDA CLASE,ACOMPAÑADA
10545,0,"Del Carlo, Mr. Sebastiano",HOMBRE,2,,295.0,29.0,1,0,1,ADULTOS,MURIÓ,SEGUNDA CLASE,ACOMPAÑADA
10546,1,"Del Carlo, Mrs. Sebastiano (Argenia Genovesi)",MUJER,2,12,,24.0,1,0,1,ADULTOS,VIVIÓ,SEGUNDA CLASE,ACOMPAÑADA
10547,1,"West, Miss. Barbara J",MUJER,2,10,,0.9167,1,2,3,INFANTES,VIVIÓ,SEGUNDA CLASE,ACOMPAÑADA
10548,1,"West, Miss. Constance Mirium",MUJER,2,10,,5.0,1,2,3,INFANTES,VIVIÓ,SEGUNDA CLASE,ACOMPAÑADA
10549,0,"West, Mr. Edwy Arthur",HOMBRE,2,,,36.0,1,2,3,MEDIANA EDAD,MURIÓ,SEGUNDA CLASE,ACOMPAÑADA
10550,1,"West, Mrs. Edwy Arthur (Ada Mary Worth)",MUJER,2,10,,33.0,1,2,3,ADULTOS,VIVIÓ,SEGUNDA CLASE,ACOMPAÑADA
10551,1,"Caldwell, Master. Alden Gates",HOMBRE,2,13,,0.8333,0,2,2,INFANTES,VIVIÓ,SEGUNDA CLASE,ACOMPAÑADA
10552,1,"Caldwell, Mr. Albert Francis",HOMBRE,2,13,,26.0,1,1,2,ADULTOS,VIVIÓ,SEGUNDA CLASE,ACOMPAÑADA
10553,1,"Caldwell, Mrs. Albert Francis (Sylvia Mae Harbaugh)",MUJER,2,13,,22.0,1,1,2,ADULTOS,VIVIÓ,SEGUNDA CLASE,ACOMPAÑADA
10554,1,"Christy, Miss. Julie Rachel",MUJER,2,12,,25.0,1,1,2,ADULTOS,VIVIÓ,SEGUNDA CLASE,ACOMPAÑADA
10555,1,"Christy, Mrs. (Alice Frances)",MUJER,2,12,,45.0,0,2,2,ADULTOS MAYORES,VIVIÓ,SEGUNDA CLASE,ACOMPAÑADA
10556,0,"Nasser, Mr. Nicholas",HOMBRE,2,,43.0,32.5,1,0,1,ADULTOS,MURIÓ,SEGUNDA CLASE,ACOMPAÑADA
10557,1,"Nasser, Mrs. Nicholas (Adele Achem)",MUJER,2,,,14.0,1,0,1,JOVENES,VIVIÓ,SEGUNDA CLASE,ACOMPAÑADA
10558,0,"Denbury, Mr. Herbert",HOMBRE,2,,,25.0,0,0,0,ADULTOS,MURIÓ,SEGUNDA CLASE,SOLA
10559,0,"Jefferys, Mr. Clifford Thomas",HOMBRE,2,,,24.0,2,0,2,ADULTOS,MURIÓ,SEGUNDA CLASE,ACOMPAÑADA
10560,0,"Jefferys, Mr. Ernest Wilfred",HOMBRE,2,,,22.0,2,0,2,ADULTOS,MURIÓ,SEGUNDA CLASE,ACOMPAÑADA
10561,1,"Drew, Master. Marshall Brines",HOMBRE,2,10,,8.0,0,2,2,INFANTES,VIVIÓ,SEGUNDA CLASE,ACOMPAÑADA
10562,0,"Drew, Mr. James Vivian",HOMBRE,2,,,42.0,1,1,2,MEDIANA EDAD,MURIÓ,SEGUNDA CLASE,ACOMPAÑADA
10563,1,"Drew, Mrs. James Vivian (Lulu Thorne Christian)",MUJER,2,10,,34.0,1,1,2,ADULTOS,VIVIÓ,SEGUNDA CLASE,ACOMPAÑADA
10564,1,"Harper, Miss. Annie Jessie ""Nina""",MUJER,2,11,,6.0,0,1,1,INFANTES,VIVIÓ,SEGUNDA CLASE,ACOMPAÑADA
10565,0,"Harper, Rev. John",HOMBRE,2,,,28.0,0,1,1,ADULTOS,MURIÓ,SEGUNDA CLASE,ACOMPAÑADA
10566,1,"Leitch, Miss. Jessie Wills",MUJER,2,11,,,0,0,0,,VIVIÓ,SEGUNDA CLASE,SOLA
10567,1,"Davies, Master. John Morgan Jr",HOMBRE,2,14,,8.0,1,1,2,INFANTES,VIVIÓ,SEGUNDA CLASE,ACOMPAÑADA
10568,1,"Davies, Mrs. John Morgan (Elizabeth Agnes Mary White) ",MUJER,2,14,,48.0,0,2,2,ADULTOS MAYORES,VIVIÓ,SEGUNDA CLASE,ACOMPAÑADA
10569,0,"Nicholls, Mr. Joseph Charles",HOMBRE,2,,101.0,19.0,1,1,2,JOVENES,MURIÓ,SEGUNDA CLASE,ACOMPAÑADA
10570,1,"Sincock, Miss. Maude",MUJER,2,11,,20.0,0,0,0,JOVENES,VIVIÓ,SEGUNDA CLASE,SOLA
10571,1,"Mallet, Master. Andre",HOMBRE,2,10,,1.0,0,2,2,INFANTES,VIVIÓ,SEGUNDA CLASE,ACOMPAÑADA
10572,0,"Mallet, Mr. Albert",HOMBRE,2,,,31.0,1,1,2,ADULTOS,MURIÓ,SEGUNDA CLASE,ACOMPAÑADA
10573,1,"Mallet, Mrs. Albert (Antoinette Magnin)",MUJER,2,10,,24.0,1,1,2,ADULTOS,VIVIÓ,SEGUNDA CLASE,ACOMPAÑADA
10574,1,"Becker, Master. Richard F",HOMBRE,2,11,,1.0,2,1,3,INFANTES,VIVIÓ,SEGUNDA CLASE,ACOMPAÑADA
10575,1,"Becker, Miss. Marion Louise",MUJER,2,11,,4.0,2,1,3,INFANTES,VIVIÓ,SEGUNDA CLASE,ACOMPAÑADA
10576,1,"Becker, Miss. Ruth Elizabeth",MUJER,2,13,,12.0,2,1,3,JOVENES,VIVIÓ,SEGUNDA CLASE,ACOMPAÑADA
10577,1,"Becker, Mrs. Allen Oliver (Nellie E Baumgardner)",MUJER,2,11,,36.0,0,3,3,MEDIANA EDAD,VIVIÓ,SEGUNDA CLASE,ACOMPAÑADA
10578,1,"Brown, Miss. Edith Eileen",MUJER,2,14,,15.0,0,2,2,JOVENES,VIVIÓ,SEGUNDA CLASE,ACOMPAÑADA
10579,0,"Brown, Mr. Thomas William Solomon",HOMBRE,2,,,60.0,1,1,2,ADULTOS MAYORES,MURIÓ,SEGUNDA CLASE,ACOMPAÑADA
10580,1,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",MUJER,2,14,,40.0,1,1,2,MEDIANA EDAD,VIVIÓ,SEGUNDA CLASE,ACOMPAÑADA
10581,1,"Laroche, Miss. Louise",MUJER,2,14,,1.0,1,2,3,INFANTES,VIVIÓ,SEGUNDA CLASE,ACOMPAÑADA
10582,1,"Laroche, Miss. Simonne Marie Anne Andree",MUJER,2,14,,3.0,1,2,3,INFANTES,VIVIÓ,SEGUNDA CLASE,ACOMPAÑADA
10583,0,"Laroche, Mr. Joseph Philippe Lemercier",HOMBRE,2,,,25.0,1,2,3,ADULTOS,MURIÓ,SEGUNDA CLASE,ACOMPAÑADA
10584,1,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",MUJER,2,14,,22.0,1,2,3,ADULTOS,VIVIÓ,SEGUNDA CLASE,ACOMPAÑADA
10585,1,"Herman, Miss. Alice",MUJER,2,9,,24.0,1,2,3,ADULTOS,VIVIÓ,SEGUNDA CLASE,ACOMPAÑADA
10586,1,"Herman, Miss. Kate",MUJER,2,9,,24.0,1,2,3,ADULTOS,VIVIÓ,SEGUNDA CLASE,ACOMPAÑADA
10587,0,"Herman, Mr. Samuel",HOMBRE,2,,,49.0,1,2,3,ADULTOS MAYORES,MURIÓ,SEGUNDA CLASE,ACOMPAÑADA
10588,1,"Herman, Mrs. Samuel (Jane Laver)",MUJER,2,9,,48.0,1,2,3,ADULTOS MAYORES,VIVIÓ,SEGUNDA CLASE,ACOMPAÑADA
10589,0,"Sweet, Mr. George Frederick",HOMBRE,2,,,14.0,0,0,0,JOVENES,MURIÓ,SEGUNDA CLASE,SOLA
10590,0,"Davies, Mr. Charles Henry",HOMBRE,2,,,18.0,0,0,0,JOVENES,MURIÓ,SEGUNDA CLASE,SOLA
10591,0,"Deacon, Mr. Percy William",HOMBRE,2,,,17.0,0,0,0,JOVENES,MURIÓ,SEGUNDA CLASE,SOLA
10592,0,"Dibden, Mr. William",HOMBRE,2,,,18.0,0,0,0,JOVENES,MURIÓ,SEGUNDA CLASE,SOLA
10593,0,"Hickman, Mr. Leonard Mark",HOMBRE,2,,,24.0,2,0,2,ADULTOS,MURIÓ,SEGUNDA CLASE,ACOMPAÑADA
10594,0,"Hickman, Mr. Lewis",HOMBRE,2,,256.0,32.0,2,0,2,ADULTOS,MURIÓ,SEGUNDA CLASE,ACOMPAÑADA
10595,0,"Hickman, Mr. Stanley George",HOMBRE,2,,,21.0,2,0,2,ADULTOS,MURIÓ,SEGUNDA CLASE,ACOMPAÑADA
10596,0,"Hood, Mr. Ambrose Jr",HOMBRE,2,,,21.0,0,0,0,ADULTOS,MURIÓ,SEGUNDA CLASE,SOLA
10597,0,"Johnson, Mr. Alfred",HOMBRE,3,,,49.0,0,0,0,ADULTOS MAYORES,MURIÓ,TERCERA CLASE,SOLA
10598,0,"Johnson, Mr. William Cahoone Jr",HOMBRE,3,,,19.0,0,0,0,JOVENES,MURIÓ,TERCERA CLASE,SOLA
10599,0,"Leonard, Mr. Lionel",HOMBRE,3,,,36.0,0,0,0,MEDIANA EDAD,MURIÓ,TERCERA CLASE,SOLA
10600,1,"Tornquist, Mr. William Henry",HOMBRE,3,15,,25.0,0,0,0,ADULTOS,VIVIÓ,TERCERA CLASE,SOLA
10601,1,"Olsen, Master. Artur Karl",HOMBRE,3,13,,9.0,0,1,1,INFANTES,VIVIÓ,TERCERA CLASE,ACOMPAÑADA
10602,0,"Betros, Mr. Tannous",HOMBRE,3,,,20.0,0,0,0,JOVENES,MURIÓ,TERCERA CLASE,SOLA
10603,0,"Nysveen, Mr. Johan Hansen",HOMBRE,3,,,61.0,0,0,0,ADULTOS MAYORES,MURIÓ,TERCERA CLASE,SOLA
10604,0,"Lemberopolous, Mr. Peter L",HOMBRE,3,,196.0,34.5,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10605,0,"Thomas, Mr. Charles P",HOMBRE,3,,,,1,0,1,,MURIÓ,TERCERA CLASE,ACOMPAÑADA
10606,0,"Thomas, Mr. John",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10607,0,"Holm, Mr. John Fredrik Alexander",HOMBRE,3,,,43.0,0,0,0,MEDIANA EDAD,MURIÓ,TERCERA CLASE,SOLA
10608,0,"Johanson, Mr. Jakob Alfred",HOMBRE,3,,143.0,34.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10609,0,"Wiklund, Mr. Jakob Alfred",HOMBRE,3,,314.0,18.0,1,0,1,JOVENES,MURIÓ,TERCERA CLASE,ACOMPAÑADA
10610,0,"Wiklund, Mr. Karl Johan",HOMBRE,3,,,21.0,1,0,1,ADULTOS,MURIÓ,TERCERA CLASE,ACOMPAÑADA
10611,0,"Burke, Mr. Jeremiah",HOMBRE,3,,,19.0,0,0,0,JOVENES,MURIÓ,TERCERA CLASE,SOLA
10612,0,"Hegarty, Miss. Hanora ""Nora""",MUJER,3,,,18.0,0,0,0,JOVENES,MURIÓ,TERCERA CLASE,SOLA
10613,0,"Hart, Mr. Henry",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10614,1,"Daly, Miss. Margaret Marcella ""Maggie""",MUJER,3,15,,30.0,0,0,0,ADULTOS,VIVIÓ,TERCERA CLASE,SOLA
10615,0,"Flynn, Mr. John",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10616,0,"Ekstrom, Mr. Johan",HOMBRE,3,,,45.0,0,0,0,ADULTOS MAYORES,MURIÓ,TERCERA CLASE,SOLA
10617,1,"Hedman, Mr. Oskar Arvid",HOMBRE,3,15,,27.0,0,0,0,ADULTOS,VIVIÓ,TERCERA CLASE,SOLA
10618,0,"Pearce, Mr. Ernest",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10619,1,"Wilkes, Mrs. James (Ellen Needs)",MUJER,3,,,47.0,1,0,1,ADULTOS MAYORES,VIVIÓ,TERCERA CLASE,ACOMPAÑADA
10620,0,"Braund, Mr. Lewis Richard",HOMBRE,3,,,29.0,1,0,1,ADULTOS,MURIÓ,TERCERA CLASE,ACOMPAÑADA
10621,0,"Ali, Mr. Ahmed",HOMBRE,3,,,24.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10622,0,"Ali, Mr. William",HOMBRE,3,,79.0,25.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10623,0,"Asim, Mr. Adola",HOMBRE,3,,,35.0,0,0,0,MEDIANA EDAD,MURIÓ,TERCERA CLASE,SOLA
10624,0,"Assam, Mr. Ali",HOMBRE,3,,,23.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10625,0,"Coelho, Mr. Domingos Fernandeo",HOMBRE,3,,,20.0,0,0,0,JOVENES,MURIÓ,TERCERA CLASE,SOLA
10626,1,"Finoli, Mr. Luigi",HOMBRE,3,15,,,0,0,0,,VIVIÓ,TERCERA CLASE,SOLA
10627,0,"Goncalves, Mr. Manuel Estanslas",HOMBRE,3,,,38.0,0,0,0,MEDIANA EDAD,MURIÓ,TERCERA CLASE,SOLA
10628,0,"Jardin, Mr. Jose Neto",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10629,0,"Sutehall, Mr. Henry Jr",HOMBRE,3,,,25.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10630,0,"Jensen, Mr. Svend Lauritz",HOMBRE,3,,,17.0,1,0,1,JOVENES,MURIÓ,TERCERA CLASE,ACOMPAÑADA
10631,0,"Lundahl, Mr. Johan Svensson",HOMBRE,3,,,51.0,0,0,0,ADULTOS MAYORES,MURIÓ,TERCERA CLASE,SOLA
10632,0,"Kallio, Mr. Nikolai Erland",HOMBRE,3,,,17.0,0,0,0,JOVENES,MURIÓ,TERCERA CLASE,SOLA
10633,0,"Maenpaa, Mr. Matti Alexanteri",HOMBRE,3,,,22.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10634,0,"Nirva, Mr. Iisakki Antino Aijo",HOMBRE,3,,,41.0,0,0,0,MEDIANA EDAD,MURIÓ,TERCERA CLASE,SOLA
10635,0,"Rintamaki, Mr. Matti",HOMBRE,3,,,35.0,0,0,0,MEDIANA EDAD,MURIÓ,TERCERA CLASE,SOLA
10636,1,"Madsen, Mr. Fridtjof Arne",HOMBRE,3,13,,24.0,0,0,0,ADULTOS,VIVIÓ,TERCERA CLASE,SOLA
10637,1,"Assaf Khalil, Mrs. Mariana (""Miriam"")",MUJER,3,C,,45.0,0,0,0,ADULTOS MAYORES,VIVIÓ,TERCERA CLASE,SOLA
10638,0,"Assaf, Mr. Gerios",HOMBRE,3,,,21.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10639,0,"Attalah, Mr. Sleiman",HOMBRE,3,,,30.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10640,0,"Baccos, Mr. Raffull",HOMBRE,3,,,20.0,0,0,0,JOVENES,MURIÓ,TERCERA CLASE,SOLA
10641,0,"Badt, Mr. Mohamed",HOMBRE,3,,,40.0,0,0,0,MEDIANA EDAD,MURIÓ,TERCERA CLASE,SOLA
10642,0,"Boulos, Mr. Hanna",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10643,0,"Daher, Mr. Shedid",HOMBRE,3,,9.0,22.5,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10644,0,"Elias, Mr. Dibo",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10645,0,"Emir, Mr. Farred Chehab",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10646,0,"Lahoud, Mr. Sarkis",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10647,1,"Leeni, Mr. Fahim (""Philip Zenni"")",HOMBRE,3,6,,22.0,0,0,0,ADULTOS,VIVIÓ,TERCERA CLASE,SOLA
10648,1,"Masselmani, Mrs. Fatima",MUJER,3,C,,,0,0,0,,VIVIÓ,TERCERA CLASE,SOLA
10649,1,"Najib, Miss. Adele Kiamie ""Jane""",MUJER,3,C,,15.0,0,0,0,JOVENES,VIVIÓ,TERCERA CLASE,SOLA
10650,0,"Saad, Mr. Khalil",HOMBRE,3,,,25.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10651,0,"Saade, Mr. Jean Nassr",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10652,0,"Thomas, Mr. Tannous",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10653,1,"Vartanian, Mr. David",HOMBRE,3,13 15,,22.0,0,0,0,ADULTOS,VIVIÓ,TERCERA CLASE,SOLA
10654,0,"Youseff, Mr. Gerious",HOMBRE,3,,312.0,45.5,0,0,0,ADULTOS MAYORES,MURIÓ,TERCERA CLASE,SOLA
10655,0,"Yousif, Mr. Wazli",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10656,0,"Zakarian, Mr. Mapriededer",HOMBRE,3,,304.0,26.5,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10657,0,"Zakarian, Mr. Ortin",HOMBRE,3,,,27.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10658,1,"Abrahim, Mrs. Joseph (Sophie Halaut Easu)",MUJER,3,C,,18.0,0,0,0,JOVENES,VIVIÓ,TERCERA CLASE,SOLA
10659,1,"Ayoub, Miss. Banoura",MUJER,3,C,,13.0,0,0,0,JOVENES,VIVIÓ,TERCERA CLASE,SOLA
10660,1,"Barah, Mr. Hanna Assi",HOMBRE,3,15,,20.0,0,0,0,JOVENES,VIVIÓ,TERCERA CLASE,SOLA
10661,0,"Betros, Master. Seman",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10662,0,"Doharr, Mr. Tannous",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10663,0,"Elias, Mr. Joseph",HOMBRE,3,,,39.0,0,2,2,MEDIANA EDAD,MURIÓ,TERCERA CLASE,ACOMPAÑADA
10664,0,"Elias, Mr. Joseph Jr",HOMBRE,3,,,17.0,1,1,2,JOVENES,MURIÓ,TERCERA CLASE,ACOMPAÑADA
10665,0,"Elias, Mr. Tannous",HOMBRE,3,,,15.0,1,1,2,JOVENES,MURIÓ,TERCERA CLASE,ACOMPAÑADA
10666,0,"Hanna, Mr. Mansour",HOMBRE,3,,188.0,23.5,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10667,0,"Ibrahim Shawah, Mr. Yousseff",HOMBRE,3,,,30.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10668,0,"Kassem, Mr. Fared",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10669,0,"Katavelas, Mr. Vassilios (""Catavelas Vassilios"")",HOMBRE,3,,58.0,18.5,0,0,0,JOVENES,MURIÓ,TERCERA CLASE,SOLA
10670,1,"Krekorian, Mr. Neshan",HOMBRE,3,10,,25.0,0,0,0,ADULTOS,VIVIÓ,TERCERA CLASE,SOLA
10671,1,"Mamee, Mr. Hanna",HOMBRE,3,15,,,0,0,0,,VIVIÓ,TERCERA CLASE,SOLA
10672,0,"Mardirosian, Mr. Sarkis",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10673,1,"Moussa, Mrs. (Mantoura Boulos)",MUJER,3,,,,0,0,0,,VIVIÓ,TERCERA CLASE,SOLA
10674,0,"Nasr, Mr. Mustafa",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10675,0,"Novel, Mr. Mansouer",HOMBRE,3,,181.0,28.5,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10676,0,"Razi, Mr. Raihed",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10677,0,"Saad, Mr. Amin",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10678,0,"Sirayanian, Mr. Orsen",HOMBRE,3,,,22.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10679,0,"Torfa, Mr. Assad",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10680,0,"Toufik, Mr. Nakli",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10681,1,"Whabee, Mrs. George Joseph (Shawneene Abi-Saab)",MUJER,3,C,,38.0,0,0,0,MEDIANA EDAD,VIVIÓ,TERCERA CLASE,SOLA
10682,0,"Adahl, Mr. Mauritz Nils Martin",HOMBRE,3,,72.0,30.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10683,0,"Braund, Mr. Owen Harris",HOMBRE,3,,,22.0,1,0,1,ADULTOS,MURIÓ,TERCERA CLASE,ACOMPAÑADA
10684,0,"Carver, Mr. Alfred John",HOMBRE,3,,,28.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10685,0,"Colbert, Mr. Patrick",HOMBRE,3,,,24.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10686,0,"Coxon, Mr. Daniel",HOMBRE,3,,,59.0,0,0,0,ADULTOS MAYORES,MURIÓ,TERCERA CLASE,SOLA
10687,0,"Dennis, Mr. Samuel",HOMBRE,3,,,22.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10688,0,"Dennis, Mr. William",HOMBRE,3,,,36.0,0,0,0,MEDIANA EDAD,MURIÓ,TERCERA CLASE,SOLA
10689,0,"Elsbury, Mr. William James",HOMBRE,3,,,47.0,0,0,0,ADULTOS MAYORES,MURIÓ,TERCERA CLASE,SOLA
10690,0,"Franklin, Mr. Charles (Charles Fardon)",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10691,0,"Harmer, Mr. Abraham (David Lishin)",HOMBRE,3,B,,25.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10692,0,"Keefe, Mr. Arthur",HOMBRE,3,A,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10693,1,"Landergren, Miss. Aurora Adelia",MUJER,3,13,,22.0,0,0,0,ADULTOS,VIVIÓ,TERCERA CLASE,SOLA
10694,0,"Lovell, Mr. John Hall (""Henry"")",HOMBRE,3,,,20.5,0,0,0,JOVENES,MURIÓ,TERCERA CLASE,SOLA
10695,0,"Perkin, Mr. John Henry",HOMBRE,3,,,22.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10696,0,"Reed, Mr. James George",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10697,0,"Saether, Mr. Simon Sivertsen",HOMBRE,3,,32.0,38.5,0,0,0,MEDIANA EDAD,MURIÓ,TERCERA CLASE,SOLA
10698,0,"Windelov, Mr. Einar",HOMBRE,3,,,21.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
