id_operacion,fecha_operacion,precio,public_id,codigo_frente_agua,codigo_vista,codigo_condicion,agente_id,codigo_pais,año,año_mes,mes,vista,condición,país,agente,anio_construc,latitud,longitud,codigo_postal,m2_construccion,m2_terreno,m2_sobre_calle,m2_sotano,pisos,recamaras,banios,anio_renovacion
9835800840,02/02/2023,215000,13978854,0,0,4,2,1,2023,2023-02,02-FEBRUARY,E-SIN VISTA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1967,47.3742,-122.289,98032,448.1,2133.6,1470,0,1,4,2,0
9835800840,02/02/2023,215000,13978854,0,0,4,2,1,2023,2023-02,02-FEBRUARY,E-SIN VISTA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1967,47.3742,-122.289,98032,448.1,2133.6,1470,0,1,4,2,0
223039229,31/08/2022,787500,11254395,0,3,4,2,1,2022,2022-08,08-AUGUST,B-VISTA PANORÁMICA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1949,47.5101,-122.391,98146,728.5,2111.7,1810,580,2,2,2.5,1982
868002015,23/02/2023,1326000,14671527,0,3,4,2,1,2023,2023-02,02-FEBRUARY,B-VISTA PANORÁMICA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1953,47.7035,-122.385,98177,902.2,2539,2260,700,1,3,2.25,0
868002015,23/02/2023,1326000,14671527,0,3,4,2,1,2023,2023-02,02-FEBRUARY,B-VISTA PANORÁMICA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1953,47.7035,-122.385,98177,902.2,2539,2260,700,1,3,2.25,0
1068000559,01/10/2022,1275000,14296822,0,3,4,2,1,2022,2022-10,10-OCTOBER,B-VISTA PANORÁMICA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1947,47.6425,-122.406,98199,1133.9,2575,1960,1760,1,4,1.75,0
1250201640,05/05/2022,775000,14855065,0,3,4,2,1,2022,2022-05,05-may,B-VISTA PANORÁMICA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1905,47.5972,-122.292,98144,774.2,2194.6,1600,940,2,3,2,0
1284000010,03/08/2022,330000,14023622,0,3,4,2,1,2022,2022-08,08-AUGUST,B-VISTA PANORÁMICA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1967,47.2194,-122.059,98022,472.4,15268.7,1550,0,1,4,1.75,0
1370801331,02/08/2022,1400000,10130867,0,3,4,2,1,2022,2022-08,08-AUGUST,B-VISTA PANORÁMICA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1951,47.6408,-122.41,98199,1231.4,2935.2,2020,2020,1,4,2.5,0
2175100270,02/06/2022,1025000,14747392,0,3,4,2,1,2022,2022-06,06-JUNE,B-VISTA PANORÁMICA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1960,47.5826,-122.246,98040,804.7,2438.4,1320,1320,1,3,1.75,0
3760500730,26/07/2022,1085500,14658933,0,3,4,2,1,2022,2022-07,07-JULY,B-VISTA PANORÁMICA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1980,47.7005,-122.232,98034,917.4,3301,3010,0,2,4,2.75,0
4077800017,11/08/2022,775000,14904949,0,3,4,2,1,2022,2022-08,08-AUGUST,B-VISTA PANORÁMICA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1947,47.7084,-122.277,98125,835.2,1889.8,1820,920,2,4,2.75,0
4104500191,20/05/2022,1170000,13759792,0,3,4,2,1,2022,2022-05,05-may,B-VISTA PANORÁMICA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1987,47.6505,-122.203,98033,880.9,3697.2,2830,60,2,3,2.75,0
7130300170,24/03/2023,552000,11462916,0,3,4,2,1,2023,2023-03,03-MARCH,B-VISTA PANORÁMICA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1982,47.511,-122.251,98178,963.2,2569.2,1620,1540,1,4,2.75,0
7130300170,24/03/2023,552000,11462916,0,3,4,2,1,2023,2023-03,03-MARCH,B-VISTA PANORÁMICA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1982,47.511,-122.251,98178,963.2,2569.2,1620,1540,1,4,2.75,0
7774200070,06/04/2023,725000,11141562,0,3,4,2,1,2023,2023-04,04-APRIL,B-VISTA PANORÁMICA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1948,47.4938,-122.364,98146,838.2,4252,1380,1370,1,4,2.5,0
7774200070,06/04/2023,725000,11141562,0,3,4,2,1,2023,2023-04,04-APRIL,B-VISTA PANORÁMICA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1948,47.4938,-122.364,98146,838.2,4252,1380,1370,1,4,2.5,0
8859000045,22/04/2023,545000,13834919,0,3,4,2,1,2023,2023-04,04-APRIL,B-VISTA PANORÁMICA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1959,47.4961,-122.366,98146,664.5,2584.7,1210,970,1,4,2.75,0
8859000045,22/04/2023,545000,13834919,0,3,4,2,1,2023,2023-04,04-APRIL,B-VISTA PANORÁMICA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1959,47.4961,-122.366,98146,664.5,2584.7,1210,970,1,4,2.75,0
8964800025,24/02/2023,1965000,13634148,0,3,4,2,1,2023,2023-02,02-FEBRUARY,B-VISTA PANORÁMICA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1951,47.6203,-122.212,98004,1200.9,4187.3,3940,0,2,5,3.75,0
8964800025,24/02/2023,1965000,13634148,0,3,4,2,1,2023,2023-02,02-FEBRUARY,B-VISTA PANORÁMICA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1951,47.6203,-122.212,98004,1200.9,4187.3,3940,0,2,5,3.75,0
280610020,31/08/2022,825000,13511044,0,2,4,2,1,2022,2022-08,08-AUGUST,C-VISTA ABIERTA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1979,47.7382,-122.264,98028,1252.7,4334,2570,1540,2,4,3.25,0
868000575,17/08/2022,998800,13909589,0,2,4,2,1,2022,2022-08,08-AUGUST,C-VISTA ABIERTA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1955,47.7077,-122.378,98177,685.8,2438.4,2250,0,1,3,2,0
1320069163,02/03/2023,243000,14319736,0,2,4,2,1,2023,2023-03,03-MARCH,C-VISTA ABIERTA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1955,47.2142,-121.987,98022,451.1,4698.8,1480,0,1,3,1,0
1320069163,02/03/2023,243000,14319736,0,2,4,2,1,2023,2023-03,03-MARCH,C-VISTA ABIERTA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1955,47.2142,-121.987,98022,451.1,4698.8,1480,0,1,3,1,0
1692900110,18/03/2023,1125000,12594170,0,2,4,2,1,2023,2023-03,03-MARCH,C-VISTA ABIERTA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1968,47.6651,-122.19,98033,938.8,4082.5,2230,850,1,5,3.25,0
1692900110,18/03/2023,1125000,12594170,0,2,4,2,1,2023,2023-03,03-MARCH,C-VISTA ABIERTA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1968,47.6651,-122.19,98033,938.8,4082.5,2230,850,1,5,3.25,0
1877500090,09/02/2023,756000,12123831,0,2,4,2,1,2023,2023-02,02-FEBRUARY,C-VISTA ABIERTA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1948,47.6473,-122.407,98199,1085.1,2528.9,1650,1910,1,3,2.5,0
1877500090,09/02/2023,756000,12123831,0,2,4,2,1,2023,2023-02,02-FEBRUARY,C-VISTA ABIERTA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1948,47.6473,-122.407,98199,1085.1,2528.9,1650,1910,1,3,2.5,0
1922000070,07/06/2022,1339000,13246617,0,2,4,2,1,2022,2022-06,06-JUNE,C-VISTA ABIERTA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1972,47.5578,-122.212,98040,1295.4,5909.2,3260,990,2,4,2.5,0
1953400570,22/03/2023,339000,13690984,0,2,4,2,1,2023,2023-03,03-MARCH,C-VISTA ABIERTA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1956,47.3912,-122.301,98198,603.2,2581.7,1329,650,1,3,2,0
1953400570,22/03/2023,339000,13690984,0,2,4,2,1,2023,2023-03,03-MARCH,C-VISTA ABIERTA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1956,47.3912,-122.301,98198,603.2,2581.7,1329,650,1,3,2,0
2998300146,15/06/2022,936000,10207784,0,2,4,2,1,2022,2022-06,06-JUNE,C-VISTA ABIERTA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1952,47.5739,-122.406,98116,902.2,3785.6,1480,1480,1,3,1.75,0
3224510300,24/01/2023,925000,12580157,0,2,4,2,1,2023,2023-01,01-JANUARY,C-VISTA ABIERTA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1979,47.5606,-122.133,98006,999.7,3218.1,2040,1240,1,3,2.75,0
3224510300,24/01/2023,925000,12580157,0,2,4,2,1,2023,2023-01,01-JANUARY,C-VISTA ABIERTA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1979,47.5606,-122.133,98006,999.7,3218.1,2040,1240,1,3,2.75,0
3298720030,15/04/2023,560000,10870035,0,2,4,2,1,2023,2023-04,04-APRIL,C-VISTA ABIERTA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1982,47.5344,-122.345,98106,655.3,2607.6,1460,690,1,4,1.75,0
3298720030,15/04/2023,560000,10870035,0,2,4,2,1,2023,2023-04,04-APRIL,C-VISTA ABIERTA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1982,47.5344,-122.345,98106,655.3,2607.6,1460,690,1,4,1.75,0
3619600132,13/09/2022,635000,13831736,0,2,4,2,1,2022,2022-09,09-SEPTEMBER,C-VISTA ABIERTA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1957,47.7235,-122.369,98177,896.1,1828.8,1590,1350,1,3,1.75,0
3619600143,03/05/2022,650000,13520140,0,2,4,2,1,2022,2022-05,05-may,C-VISTA ABIERTA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1949,47.7241,-122.369,98177,658.4,2743.2,1400,760,1,3,1.5,0
3751606785,20/07/2022,335000,13900740,0,2,4,2,1,2022,2022-07,07-JULY,C-VISTA ABIERTA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1976,47.2758,-122.265,98001,627.9,14422.5,1600,460,1,3,2.25,0
4099500935,21/07/2022,705000,13607578,0,2,4,2,1,2022,2022-07,07-JULY,C-VISTA ABIERTA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1946,47.5885,-122.248,98040,664.5,3115.4,1140,1040,1,3,1.75,0
4370700065,02/05/2023,907500,13438305,0,2,4,2,1,2023,2023-05,05-may,C-VISTA ABIERTA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1947,47.6911,-122.326,98115,868.7,1914.4,1900,950,2,3,2.25,0
4370700065,02/05/2023,907500,13438305,0,2,4,2,1,2023,2023-05,05-may,C-VISTA ABIERTA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1947,47.6911,-122.326,98115,868.7,1914.4,1900,950,2,3,2.25,0
5244800125,03/08/2022,650000,12300244,0,2,4,2,1,2022,2022-08,08-AUGUST,C-VISTA ABIERTA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1914,47.6462,-122.351,98109,560.8,704.1,1140,700,1,3,1.75,0
5592900015,14/01/2023,404600,12126445,0,2,4,2,1,2023,2023-01,01-JANUARY,C-VISTA ABIERTA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1958,47.4821,-122.192,98056,478.5,2355.2,1270,300,1,3,1,0
5592900015,14/01/2023,404600,12126445,0,2,4,2,1,2023,2023-01,01-JANUARY,C-VISTA ABIERTA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1958,47.4821,-122.192,98056,478.5,2355.2,1270,300,1,3,1,0
5700004525,22/06/2022,970000,14581148,0,2,4,2,1,2022,2022-06,06-JUNE,C-VISTA ABIERTA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1930,47.579,-122.284,98144,932.7,3032.8,1810,1250,2,3,2.25,0
6126601380,20/02/2023,490000,14056079,0,2,4,2,1,2023,2023-02,02-FEBRUARY,C-VISTA ABIERTA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1951,47.5577,-122.379,98126,536.4,1600.2,1000,760,1,2,1,0
6126601380,20/02/2023,490000,14056079,0,2,4,2,1,2023,2023-02,02-FEBRUARY,C-VISTA ABIERTA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1951,47.5577,-122.379,98126,536.4,1600.2,1000,760,1,2,1,0
8894000040,23/06/2022,645000,13719395,0,2,4,2,1,2022,2022-06,06-JUNE,C-VISTA ABIERTA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1953,47.7128,-122.365,98177,563.9,5169.4,1850,0,1,3,2.75,0
8964800050,02/03/2023,1770000,11982105,0,2,4,2,1,2023,2023-03,03-MARCH,C-VISTA ABIERTA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1951,47.6199,-122.212,98004,786.4,4451,2580,0,1,3,2.5,0
8964800050,02/03/2023,1770000,11982105,0,2,4,2,1,2023,2023-03,03-MARCH,C-VISTA ABIERTA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1951,47.6199,-122.212,98004,786.4,4451,2580,0,1,3,2.5,0
9201000120,20/04/2023,650000,11192996,0,2,4,2,1,2023,2023-04,04-APRIL,C-VISTA ABIERTA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1969,47.5822,-122.077,98075,545.6,3025.7,1240,550,1,3,2.25,0
9201000120,20/04/2023,650000,11192996,0,2,4,2,1,2023,2023-04,04-APRIL,C-VISTA ABIERTA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1969,47.5822,-122.077,98075,545.6,3025.7,1240,550,1,3,2.25,0
9476700035,08/07/2022,400000,11897606,0,2,4,2,1,2022,2022-07,07-JULY,C-VISTA ABIERTA,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1943,47.4887,-122.192,98056,816.9,4169.7,2350,330,2,4,2,1965
2011400710,19/05/2022,405000,14707795,0,1,4,2,1,2022,2022-05,05-may,D-VISTA ESTÁNDAR,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1962,47.3996,-122.32,98198,752.9,2932.2,1570,900,1,3,1.75,0
2484700155,12/10/2022,705000,14664031,0,1,4,2,1,2022,2022-10,10-OCTOBER,D-VISTA ESTÁNDAR,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1954,47.5237,-122.383,98136,627.9,1828.8,1370,690,1,4,2,0
5151600390,11/11/2022,305000,12676730,0,1,4,2,1,2022,2022-11,11-NOVEMBER,D-VISTA ESTÁNDAR,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1957,47.3369,-122.32,98003,686.1,3880.4,1390,861,1,4,1.75,0
7533800170,05/07/2022,1636000,11708586,0,1,4,2,1,2022,2022-07,07-JULY,D-VISTA ESTÁNDAR,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1946,47.6886,-122.276,98115,947.9,2062,2550,560,2,3,2.5,0
3585900080,24/03/2023,1070000,12892634,0,4,4,2,1,2023,2023-03,03-MARCH,A-VISTA EXCEPCIONAL,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1952,47.7602,-122.372,98177,1085.1,6522.7,3560,0,2,6,3.25,0
3585900080,24/03/2023,1070000,12892634,0,4,4,2,1,2023,2023-03,03-MARCH,A-VISTA EXCEPCIONAL,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1952,47.7602,-122.372,98177,1085.1,6522.7,3560,0,2,6,3.25,0
7003200120,25/06/2022,528000,12806251,1,4,4,2,1,2022,2022-06,06-JUNE,A-VISTA EXCEPCIONAL,B-MUY BUENAS CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1937,47.404,-122.447,98070,256,12387.7,840,0,1,2,0.75,0
321049090,24/06/2022,254000,11999185,0,0,5,2,1,2022,2022-06,06-JUNE,E-SIN VISTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1959,47.3424,-122.289,98001,634,4912.5,1740,340,1,5,2,0
414100630,27/07/2022,335000,14518118,0,0,5,2,1,2022,2022-07,07-JULY,E-SIN VISTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1965,47.7479,-122.343,98133,420.6,2276.9,1380,0,1,3,1,0
421069081,25/01/2023,337000,12155686,0,0,5,2,1,2023,2023-01,01-JANUARY,E-SIN VISTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1975,47.3326,-122.046,98010,681.2,13277.1,990,1245,1,3,2.5,0
421069081,25/01/2023,337000,12155686,0,0,5,2,1,2023,2023-01,01-JANUARY,E-SIN VISTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1975,47.3326,-122.046,98010,681.2,13277.1,990,1245,1,3,2.5,0
425200145,01/07/2022,265000,13954447,0,0,5,2,1,2022,2022-07,07-JULY,E-SIN VISTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1959,47.4974,-122.169,98056,310.9,2624.3,1020,0,1,3,1,0
809001060,11/05/2022,1105000,14629366,0,0,5,2,1,2022,2022-05,05-may,E-SIN VISTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1905,47.6343,-122.352,98109,835.2,1219.2,1930,810,2,4,1.5,0
844000425,21/12/2022,199999,11347668,0,0,5,2,1,2022,2022-12,12-DECEMBER,E-SIN VISTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1900,47.3091,-122.006,98010,292.6,3296.4,960,0,1,3,1,0
844001052,26/01/2023,365000,12157934,0,0,5,2,1,2023,2023-01,01-JANUARY,E-SIN VISTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1999,47.3107,-122.001,98010,580.3,2499.4,1904,0,2,4,2.5,0
844001052,26/01/2023,365000,12157934,0,0,5,2,1,2023,2023-01,01-JANUARY,E-SIN VISTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1999,47.3107,-122.001,98010,580.3,2499.4,1904,0,2,4,2.5,0
1124000050,27/07/2022,461000,11617264,0,0,5,2,1,2022,2022-07,07-JULY,E-SIN VISTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1951,47.7181,-122.371,98177,384,2592.3,1260,0,2,4,1,0
1130000005,13/07/2022,1600000,14967243,0,0,5,2,1,2022,2022-07,07-JULY,E-SIN VISTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1975,47.6349,-122.318,98102,966.2,1524,2230,940,2,3,2.25,0
1235700042,26/05/2022,537000,10783814,0,0,5,2,1,2022,2022-05,05-may,E-SIN VISTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1999,47.6973,-122.194,98033,472.4,3938,1550,0,2,3,2.5,0
1245003160,30/04/2022,698000,14844747,0,0,5,2,1,2022,2022-04,04-APRIL,E-SIN VISTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1920,47.6845,-122.201,98033,670.6,3429,1300,900,2,4,2.25,0
1262700040,14/10/2022,363500,10482412,0,0,5,2,1,2022,2022-10,10-OCTOBER,E-SIN VISTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1962,47.4973,-122.268,98178,664.5,2957.2,1090,1090,1,4,1.75,0
1336800670,27/12/2022,1425000,14593698,0,0,5,2,1,2022,2022-12,12-DECEMBER,E-SIN VISTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1905,47.6285,-122.309,98112,865.6,1902,2440,400,2,5,3,0
1397300120,27/07/2022,364500,14164960,0,0,5,2,1,2022,2022-07,07-JULY,E-SIN VISTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1954,47.7508,-122.352,98133,530.4,2567.6,1040,700,1,3,1.75,0
1450100420,18/06/2022,205000,10297368,0,0,5,2,1,2022,2022-06,06-JUNE,E-SIN VISTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1960,47.2891,-122.221,98002,292.6,2229.3,960,0,1,3,1,0
1525059198,19/05/2022,1185000,14276113,0,0,5,2,1,2022,2022-05,05-may,E-SIN VISTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1978,47.6501,-122.164,98005,841.2,12480.3,2760,0,2,3,2.25,0
1568100215,05/10/2022,315000,12402387,0,0,5,2,1,2022,2022-10,10-OCTOBER,E-SIN VISTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1952,47.7352,-122.295,98155,313.9,2614,1030,0,2,2,1,0
1591600307,09/05/2023,360000,13323168,0,0,5,2,1,2023,2023-05,05-may,E-SIN VISTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1959,47.4993,-122.364,98146,551.7,2194.6,1030,780,1,3,1.75,0
1591600307,09/05/2023,360000,13323168,0,0,5,2,1,2023,2023-05,05-may,E-SIN VISTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1959,47.4993,-122.364,98146,551.7,2194.6,1030,780,1,3,1.75,0
1777600900,08/07/2022,710000,12426982,0,0,5,2,1,2022,2022-07,07-JULY,E-SIN VISTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1968,47.5678,-122.128,98006,874.8,2741.7,1870,1000,1,4,2.5,0
1826049225,15/04/2023,460000,14428119,0,0,5,2,1,2023,2023-04,04-APRIL,E-SIN VISTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1949,47.7366,-122.35,98133,570,2640.5,1870,0,1,4,1.75,0
1826049225,15/04/2023,460000,14428119,0,0,5,2,1,2023,2023-04,04-APRIL,E-SIN VISTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1949,47.7366,-122.35,98133,570,2640.5,1870,0,1,4,1.75,0
1959700445,23/07/2022,1300000,13360398,0,0,5,2,1,2022,2022-07,07-JULY,E-SIN VISTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1924,47.6437,-122.321,98102,1237.5,1676.4,2660,1400,2,4,1.75,0
2113700115,02/05/2023,369950,11744563,0,0,5,2,1,2023,2023-05,05-may,E-SIN VISTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1943,47.531,-122.351,98106,463.3,1219.2,800,720,1,3,2,0
2113700115,02/05/2023,369950,11744563,0,0,5,2,1,2023,2023-05,05-may,E-SIN VISTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1943,47.531,-122.351,98106,463.3,1219.2,800,720,1,3,2,0
2144800146,24/08/2022,257500,12406274,0,0,5,2,1,2022,2022-08,08-AUGUST,E-SIN VISTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1981,47.4865,-122.238,98178,396.2,2845,1300,0,1,3,2,0
2426049125,12/11/2022,488000,10208246,0,0,5,2,1,2022,2022-11,11-NOVEMBER,E-SIN VISTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1978,47.7318,-122.239,98034,762,3319.3,1800,700,1,4,2.25,0
2473002650,10/05/2023,495000,13770194,0,0,5,2,1,2023,2023-05,05-may,E-SIN VISTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1968,47.4485,-122.139,98058,731.5,3547.9,1800,600,1,4,2.5,0
2473002650,10/05/2023,495000,13770194,0,0,5,2,1,2023,2023-05,05-may,E-SIN VISTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1968,47.4485,-122.139,98058,731.5,3547.9,1800,600,1,4,2.5,0
2558700220,19/07/2022,503000,14601504,0,0,5,2,1,2022,2022-07,07-JULY,E-SIN VISTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1978,47.7194,-122.172,98034,640.1,2240.3,1240,860,1,4,2.75,0
2723069052,18/04/2023,695000,10018967,0,0,5,2,1,2023,2023-04,04-APRIL,E-SIN VISTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1977,47.4562,-122.016,98027,792.5,67147.4,2120,480,2,3,2.25,0
2723069052,18/04/2023,695000,10018967,0,0,5,2,1,2023,2023-04,04-APRIL,E-SIN VISTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1977,47.4562,-122.016,98027,792.5,67147.4,2120,480,2,3,2.25,0
2768100040,29/06/2022,515000,13068646,0,0,5,2,1,2022,2022-06,06-JUNE,E-SIN VISTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1907,47.6699,-122.369,98107,320,1524,1050,0,1,2,1,0
2768301490,24/06/2022,402000,14460615,0,0,5,2,1,2022,2022-06,06-JUNE,E-SIN VISTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1911,47.6655,-122.371,98107,189,754.4,620,0,1,2,1,0
2810600210,20/04/2023,520000,10727435,0,0,5,2,1,2023,2023-04,04-APRIL,E-SIN VISTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1925,47.5425,-122.39,98136,460.2,1146,930,580,1,3,2,0
2810600210,20/04/2023,520000,10727435,0,0,5,2,1,2023,2023-04,04-APRIL,E-SIN VISTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1925,47.5425,-122.39,98136,460.2,1146,930,580,1,3,2,0
2817800100,29/06/2022,328950,11771070,0,0,5,2,1,2022,2022-06,06-JUNE,E-SIN VISTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,GINA JEANNOT,1978,47.4286,-122.179,98058,777.2,2735.9,1300,1250,1,4,1.75,0
