public_id,anio_construccion,latitud,longitud,codigo_postal,m2_construccion,m2_terreno,m2_sobre_calle,m2_sotano,pisos,recamaras,banios,anio_renovacion
12159929,2005,47.7623,-122.165,98072,914.4,2100.7,3000,0,2,4,2.5,0
12060889,1950,47.3364,-122.128,98042,554.7,23898.8,1220,600,1,3,1.75,0
14312676,1987,47.4248,-122.158,98058,536.4,2926.7,1760,0,2,4,2.25,0
13917807,2007,47.3304,-122.13,98042,658.4,18056.7,2160,0,1,3,2.5,0
12896606,1969,47.3747,-122.306,98198,490.7,2110.1,1010,600,1,4,1.5,0
14616618,1997,47.5468,-122.274,98118,554.7,951,1000,820,1,4,3,0
10559326,1923,47.5519,-122.292,98118,225.6,1524,740,0,1,1,1,0
11456760,1958,47.5514,-122.266,98118,536.4,2049.2,1160,600,1,3,1.5,0
13501473,1908,47.6402,-122.37,98119,670.6,1219.2,1430,770,2,4,2.5,0
14389711,1912,47.643,-122.37,98119,685.8,1097.3,2010,240,2,4,2.25,1994
14569308,1911,47.6423,-122.37,98119,597.4,731.5,1330,630,2,3,1.5,0
12616527,1915,47.6429,-122.371,98119,640.1,1036.3,1100,1000,1,4,1.75,0
10217031,1928,47.6411,-122.371,98119,509,1174.1,1670,0,2,3,1.5,0
14597828,1927,47.6402,-122.371,98119,356.6,576.1,1170,0,1.5,2,2,0
13159213,1955,47.3217,-122.317,98003,304.8,3218.7,1000,0,1,3,1,0
14469718,1955,47.3217,-122.318,98003,323.1,2811.8,1060,0,1,3,1.5,0
10501881,1962,47.2819,-122.224,98002,292.6,3280,960,0,1,3,1,0
13434714,1942,47.2808,-122.225,98002,295.7,2852.9,970,0,1,3,1,0
10366114,1965,47.4879,-122.245,98178,932.7,2414,1530,1530,1,4,2.25,0
13641076,1968,47.4883,-122.248,98178,329.2,2823.1,1080,0,1,3,1.75,0
13561815,1959,47.4856,-122.247,98178,777.2,2948.6,1850,700,1,3,2.25,0
12699519,2002,47.2855,-122.36,98023,597.4,2203.7,1960,0,2,4,2.5,0
11903063,1986,47.4871,-122.065,98027,780.3,12602.3,2560,0,2,3,2.25,0
10792438,1987,47.4856,-122.069,98027,984.5,12289.2,3230,0,2,4,2.5,0
14932090,1987,47.4846,-122.067,98027,1191.8,18246.2,2490,1420,2,4,3.5,0
13173291,1987,47.4872,-122.066,98027,926.6,10729.3,3040,0,2,4,2.5,0
12016434,1925,47.5677,-122.363,98106,579.1,1524,950,950,1,3,1.75,0
10175681,2006,47.6624,-122.197,98033,1432.6,3425,2930,1770,2,5,3.75,0
14301641,1950,47.6623,-122.196,98033,798.6,4937.8,1570,1050,1,4,2.5,1993
10492154,1988,47.4818,-122.231,98055,585.2,2798.1,1920,0,2,3,2.5,0
11692855,1905,47.5271,-122.326,98108,204.2,1371.6,670,0,1,2,1,0
13445381,1900,47.5255,-122.327,98108,405.4,1828.8,630,700,1,3,2,0
13058481,1925,47.5263,-122.325,98108,262.1,1316.7,860,0,1,2,1,0
13841222,1913,47.5288,-122.325,98108,402.3,1752.6,1320,0,1.5,3,1,0
12221445,1994,47.5292,-122.323,98108,475.5,1307.6,1560,0,2,4,1.75,0
13813828,1949,47.5292,-122.323,98108,381,1905,1030,220,1,3,1,0
14408123,2006,47.5289,-122.321,98108,841.2,1828.8,2760,0,2,5,2.5,0
11197637,1941,47.5283,-122.32,98108,307.8,2286,1010,0,1,2,1,0
12095393,1919,47.5283,-122.321,98108,426.7,1828.8,700,700,1,3,1.75,0
11607449,1905,47.528,-122.32,98108,701,2048.3,2300,0,2,5,1.75,0
14123678,1941,47.5275,-122.321,98108,368.8,1295.4,1210,0,1,4,2,0
14453546,1900,47.5275,-122.323,98108,335.3,1828.8,1100,0,1.5,2,1,0
10485599,1920,47.5272,-122.322,98108,408.4,1865.4,1340,0,1.5,3,1,0
13909234,1923,47.5224,-122.318,98108,570,2743.2,1120,750,1,3,1.5,0
12278821,1908,47.5254,-122.318,98108,344.4,2286,1130,0,1.5,3,1.75,0
13833366,1900,47.5254,-122.318,98108,310.9,1828.8,1020,0,1.5,3,1,0
14281493,1994,47.5249,-122.319,98108,920.5,1828.8,1980,1040,3,3,2.25,0
11378371,1926,47.5279,-122.318,98108,335.3,1828.8,1100,0,1.5,3,1,0
12841474,1939,47.5271,-122.316,98108,289.6,1828.8,790,160,1,3,1.75,0
13331560,1940,47.5266,-122.316,98108,219.5,1828.8,720,0,1,1,1,0
10517089,1905,47.5269,-122.314,98108,274.3,1036.3,900,0,1,2,1,0
12191212,1943,47.5246,-122.325,98108,707.1,3657.6,1720,600,1,4,2,2014
14829869,2003,47.3482,-122.153,98042,670.6,1746.5,2200,0,2,4,2.5,0
14791142,2003,47.3486,-122.153,98042,975.4,1759.3,3200,0,2,4,2.5,0
14590094,2003,47.3494,-122.153,98042,716.3,1778.5,2350,0,2,4,2.5,0
10788256,2003,47.3492,-122.152,98042,917.4,1737.7,3010,0,2,4,2.5,0
10249795,2002,47.3488,-122.151,98042,688.8,1738,2260,0,2,4,2.5,0
13408825,1953,47.4857,-122.253,98178,402.3,2901.7,990,330,1,3,1,0
14794862,1959,47.3699,-122.309,98198,323.1,2277.8,1060,0,1,3,1,0
14822205,1959,47.3699,-122.309,98198,323.1,2277.8,1060,0,1,3,1,0
10973823,1959,47.3697,-122.309,98198,402.3,2505.5,1320,0,1,3,1,0
12460369,1960,47.3706,-122.31,98198,463.3,2224.4,1520,0,1.5,4,1,0
13298284,1960,47.3714,-122.309,98198,563.9,2300.3,1850,0,1.5,4,1.5,0
12442663,1960,47.3722,-122.308,98198,646.2,2652.1,2120,0,1.5,4,2,0
14888978,1961,47.3716,-122.31,98198,378,2486.6,1110,130,1,4,1.5,0
14576685,1961,47.3644,-122.312,98198,527.3,2423.2,1180,550,1,3,1,0
11342662,1962,47.3668,-122.312,98198,560.8,2453.6,1840,0,1.5,5,1.5,0
12614685,1962,47.3668,-122.31,98198,551.7,2644.7,1810,0,1.5,4,2.75,0
13898868,1979,47.4358,-122.344,98166,902.2,5669.3,2960,0,2,3,2.5,0
10727356,1992,47.2917,-122.375,98023,640.1,1835.2,2100,0,2,3,2.5,0
10242610,1958,47.285,-122.206,98002,568.1,2126.9,1864,0,1,3,1,0
10010680,1958,47.285,-122.207,98002,301.8,2292.1,990,0,1,3,1,0
14597431,1968,47.2837,-122.207,98002,524.3,2606,1720,0,1,3,2.5,0
10555701,1948,47.4933,-122.338,98146,320,1902,1050,0,1,3,1,0
11262461,1956,47.4936,-122.337,98146,484.6,1902,1060,530,1,3,1,0
10268352,1928,47.4943,-122.337,98146,222.5,1585,730,0,1,2,1,0
12761203,2001,47.4938,-122.337,98146,594.4,914.4,1950,0,2,3,2.5,0
11563254,1948,47.4936,-122.335,98146,329.2,1531.6,1080,0,1,3,0.75,0
12384838,2014,47.4914,-122.334,98168,518.2,685.8,1700,0,2,3,2.5,0
12550086,2014,47.4919,-122.336,98146,771.1,914.4,1850,680,2,4,3.5,0
12084369,1941,47.4913,-122.336,98146,432.8,1828.8,1420,0,1,3,1,0
13030949,1943,47.4907,-122.336,98146,286.5,1828.8,940,0,1,2,1,0
13478244,1953,47.4921,-122.339,98146,387.1,2286,1270,0,1,3,1,0
10992951,1954,47.4915,-122.338,98146,390.1,2743.2,1280,0,1.5,3,1,0
10665702,1907,47.5662,-122.364,98106,213.4,762,700,0,1,1,1,0
14646811,1909,47.5662,-122.364,98106,566.9,2286,930,930,1,3,2,1950
12707781,1915,47.5664,-122.364,98106,201.2,1524,660,0,1,2,1,0
11432426,1964,47.5659,-122.36,98106,378,1524,1240,0,1,3,1.5,0
11139135,1958,47.4164,-122.332,98198,463.3,1981.2,990,530,1,3,1,0
14068859,1936,47.4162,-122.329,98198,365.8,3810,1200,0,1.5,3,1,0
13554502,1963,47.4182,-122.332,98198,694.9,2286,1140,1140,1,4,2.25,0
13770711,1956,47.4195,-122.33,98198,426.7,4259.6,1400,0,1,3,1,0
12966195,1987,47.4192,-122.33,98198,432.8,1524,920,500,1,3,1.5,0
10325018,1954,47.4191,-122.33,98198,384,2286,1260,0,1,3,1,0
14031564,1953,47.4187,-122.329,98198,371.9,2048,1220,0,1,3,1,0
13939731,1962,47.4202,-122.331,98198,374.9,2286,1230,0,1,3,1.5,0
12888327,1955,47.4207,-122.334,98198,429.8,1950.7,960,450,1,5,1,0
10959189,1954,47.4217,-122.333,98198,563.9,2286,1850,0,1,4,1.75,0
14792676,1954,47.4222,-122.331,98198,640.1,3048,2100,0,1,3,1.5,0
11014411,1942,47.4226,-122.327,98198,381,3274.8,1250,0,1,3,1,0
12825430,1973,47.4225,-122.328,98198,411.5,1783.1,1050,300,1,3,1.75,0
11417423,1967,47.4231,-122.329,98198,313.9,1396.9,1030,0,1,3,1,0
12421403,1954,47.4227,-122.332,98198,393.2,2164.1,1290,0,1,3,1.5,0
13779795,1979,47.4091,-122.331,98198,722.4,2286,1620,750,1,3,2.5,0
12606114,1990,47.4092,-122.33,98198,1030.2,2286,2420,960,2,4,3.25,0
14199064,1982,47.4096,-122.329,98198,798.6,3080.6,2620,0,1,3,2,0
13674021,1966,47.4109,-122.329,98198,646.2,3456.4,1060,1060,1,3,1.75,0
12240478,1991,47.4099,-122.329,98198,527.3,2195.2,1330,400,1,3,2.5,0
10584733,1989,47.4114,-122.334,98198,682.8,1524,1540,700,2,3,3.25,0
14328089,1957,47.4117,-122.333,98198,743.7,4678.4,2440,0,2,4,2.75,0
12220798,1967,47.4132,-122.328,98198,816.9,2457.3,1530,1150,1,4,2.5,0
14903407,1959,47.4125,-122.33,98198,701,2286,1650,650,1,4,2.5,0
14270028,1956,47.4131,-122.331,98198,518.2,2047.6,1230,470,1,2,1,0
11576022,1956,47.4136,-122.333,98198,624.8,3109,1430,620,1,5,2,0
11753253,1956,47.4136,-122.333,98198,624.8,3109,1430,620,1,5,2,0
13142520,1960,47.4151,-122.334,98198,301.8,2457.3,990,0,1,3,1,0
14567944,1969,47.3341,-122.282,98001,371.9,2461.3,890,330,1,4,1,0
10104130,1971,47.3336,-122.281,98001,481.6,2581,1580,0,2,4,1.5,0
13076542,1970,47.3344,-122.28,98001,417.6,2409.1,900,470,1,4,1.5,0
10735049,1950,47.5223,-122.286,98118,393.2,1839.2,1050,240,1,4,1,0
13260687,1957,47.5209,-122.286,98118,509,1839.2,990,680,1,3,1.75,0
10475176,2007,47.5205,-122.288,98118,1033.3,2194.6,2440,950,2,6,4.5,0
11769460,1973,47.5238,-122.356,98106,277.4,1560.6,910,0,1,3,1.5,0
12673483,1973,47.5238,-122.356,98106,277.4,1560.6,910,0,1,3,1.5,0
11956242,1925,47.5238,-122.355,98106,429.8,1560.6,1210,200,1.5,3,1,0
14667215,1948,47.5243,-122.358,98106,204.2,1438.7,670,0,1,2,1,0
14348036,2005,47.5243,-122.36,98106,381,481.6,1030,220,2,2,2.5,0
11248974,1959,47.524,-122.359,98106,701,2340.9,1270,1030,1,4,1,0
13754197,2007,47.5218,-122.358,98106,411.5,362.4,1080,270,2,3,2.5,0
13513541,2007,47.5225,-122.357,98106,353.6,357.8,790,370,2,3,2,0
14070073,2010,47.5212,-122.358,98106,362.7,244.1,1190,0,3,2,1.5,0
10456714,2008,47.5212,-122.357,98106,326.1,193.5,720,350,2,2,2,0
12369205,2008,47.5213,-122.357,98106,326.1,197.8,720,350,2,2,2,0
13979207,2008,47.5212,-122.357,98106,368.8,623.6,920,290,2,3,2.5,0
12511277,2008,47.5213,-122.357,98106,326.1,197.8,720,350,2,2,2,0
14302385,1954,47.5218,-122.357,98106,219.5,1560.6,720,0,1,2,1.5,0
13829422,1918,47.5222,-122.357,98106,350.5,3121.2,1030,120,1,3,1.75,0
13758433,1918,47.5224,-122.357,98106,216.4,1560.6,710,0,1,2,1,0
14147037,1948,47.5068,-122.386,98146,554.7,4745.7,1820,0,1,3,1.75,0
12762762,2006,47.5638,-122.388,98116,344.4,278,1000,130,2,2,1.5,0
13431639,2006,47.5639,-122.388,98116,417.6,278.9,1100,270,2,3,3.25,0
13838119,2006,47.5638,-122.388,98116,417.6,469.4,1100,270,2,3,3.5,0
11454906,2006,47.5636,-122.388,98116,417.6,278.3,1100,270,2,3,3.25,0
14167882,2006,47.5644,-122.388,98116,234.7,259.1,770,0,2,2,1.5,0
14684093,1926,47.5709,-122.388,98116,551.7,1747.4,1010,800,1,3,1.75,0
13538811,2006,47.5694,-122.387,98116,442,452.9,1160,290,2,3,2.25,0
11823287,1917,47.5686,-122.389,98116,234.7,916.8,770,0,1,2,1,0
12509333,1910,47.5699,-122.389,98116,505.1,1533.4,1657,0,2,2,1,0
14826237,1924,47.5719,-122.39,98116,374.9,2139.7,1090,140,1,3,1,0
11178645,1919,47.571,-122.391,98116,661.4,1212.5,1340,830,1,3,2,0
13699644,1953,47.5693,-122.391,98116,582.2,2051.6,1210,700,1,4,1.75,0
12510581,1953,47.5691,-122.391,98116,676.7,2051.6,1110,1110,1,4,1.75,0
12931010,1938,47.5711,-122.391,98116,414.5,1783.1,1000,360,1,3,1.75,0
10362825,1927,47.5705,-122.392,98116,426.7,1438.7,820,580,1,2,1.75,0
11073279,1951,47.571,-122.392,98116,310.9,2104,1020,0,1,3,1,0
11067186,1975,47.7206,-122.211,98034,713.2,2194.6,1300,1040,1,5,2.5,0
13929517,1975,47.7212,-122.211,98034,704.1,2530.8,1300,1010,1,5,2.5,0
13355685,1979,47.72,-122.213,98034,798.6,3890.2,1400,1220,1,5,2.5,0
10742113,1972,47.72,-122.216,98034,487.7,4585.4,1600,0,1,4,2,0
14568896,1972,47.7205,-122.218,98034,570,2308.9,1480,390,1,4,1.75,0
11841506,1972,47.723,-122.215,98034,542.5,2218.9,1340,440,1,3,2.25,0
14153071,1968,47.3063,-122.27,98001,347.5,2987,1140,0,1,3,1.75,0
11154114,1968,47.3068,-122.27,98001,417.6,2987,1370,0,1,3,1.5,0
14550740,1953,47.5011,-122.336,98146,371.9,2788,1220,0,1,4,2,0
11122325,1919,47.5747,-122.384,98116,585.2,1481.9,1060,860,1,4,1.75,0
13418519,1947,47.6787,-122.301,98115,225.6,1554.5,740,0,1,2,1,0
13979596,1942,47.679,-122.3,98115,213.4,1554.5,700,0,1,1,1,0
12132035,1925,47.6793,-122.3,98115,317,556,1040,0,1,3,1.5,0
11696734,1975,47.667,-122.142,98052,463.3,2927.6,1520,0,1,3,1.75,0
14432991,1973,47.6654,-122.142,98052,1118.6,2731,3670,0,1.5,5,2.5,0
10685947,1971,47.6647,-122.142,98052,542.5,3127.2,1780,0,2,4,2.25,0
11723788,1973,47.6626,-122.141,98052,1002.8,3627.1,3290,0,1.5,5,1.75,0
12013774,1977,47.6658,-122.139,98052,877.8,2804.8,1780,1100,1,4,2.5,0
12422577,1976,47.6614,-122.138,98052,624.8,2467.1,1050,1000,1,4,2.5,0
13852078,1968,47.666,-122.178,98033,594.4,2987,1330,620,1,4,2.25,0
12672674,1968,47.6657,-122.178,98033,704.1,2987,1780,530,1,4,2.25,0
14891560,1963,47.586,-122.12,98008,426.7,2222.9,1400,0,1,3,2,0
13755349,1962,47.5882,-122.117,98008,609.6,2655.7,1000,1000,1,5,1.75,0
11958619,1962,47.588,-122.118,98008,621.8,2742,1020,1020,1,5,1.75,0
12604235,1968,47.588,-122.116,98008,990.6,4371.4,3250,0,2,5,3.25,0
14931536,1971,47.5868,-122.116,98008,810.8,3154.7,1330,1330,1,3,2.75,0
10016794,1976,47.5866,-122.116,98008,1097.3,2804.2,2100,1500,1,4,3,0
12301401,1963,47.5866,-122.118,98008,615.7,2474.4,1020,1000,1,3,2,0
10095338,1963,47.5862,-122.118,98008,539.5,2453.6,1020,750,1,3,1.75,0
13271433,1963,47.586,-122.117,98008,618.7,2753,2030,0,2,3,1.75,0
11422835,1965,47.5838,-122.123,98008,573,2424.1,1880,0,1,4,1.75,0
11755854,1966,47.5819,-122.126,98008,780.3,3157.7,1870,690,1,5,2.25,0
14118131,1966,47.5819,-122.125,98008,804.7,2503.9,1500,1140,1,4,1.75,0
14275724,1967,47.5859,-122.122,98008,679.7,2425.3,2230,0,1,4,1.75,0
13875486,1980,47.6624,-122.202,98033,947.9,2747.8,1590,1520,1,3,3,0
13228452,1956,47.5947,-122.135,98007,521.2,2727,1710,0,1,4,1.75,0
12231517,1956,47.5942,-122.136,98007,451.1,3076.7,1480,0,1,3,1,0
11859125,1957,47.5933,-122.135,98007,743.7,2840.7,1880,560,1,4,2.25,0
10878867,1956,47.5942,-122.135,98007,591.3,2787.1,1430,510,1,4,2.25,0
14196522,1967,47.5943,-122.133,98007,786.4,2817,1720,860,2,5,2.75,0
12455103,1957,47.5929,-122.133,98007,725.4,4815.8,1680,700,1,4,2.75,2001
14365193,1960,47.5951,-122.144,98007,570,2238.5,1870,0,1.5,5,2,0
14543655,1961,47.5941,-122.144,98007,621.8,1609.3,1020,1020,1,5,1.75,0
14487288,1960,47.5967,-122.14,98007,478.5,2231.1,1570,0,1,4,2,0
10434982,1961,47.5969,-122.14,98007,432.8,3365,1420,0,1,3,1,0
12358002,1961,47.5965,-122.139,98007,621.8,2682.2,1020,1020,1,4,1.5,0
14872086,1906,47.5553,-122.316,98108,365.8,1371.6,1200,0,1,3,1.75,0
12078829,1960,47.4235,-122.218,98031,652.3,48726.9,1140,1000,1,4,1.75,0
14386404,1957,47.4234,-122.212,98031,597.4,9187.9,980,980,1,2,1.75,0
11792266,1979,47.4291,-122.177,98058,941.8,14339,2250,840,1,2,2.5,0
14130869,1973,47.425,-122.186,98058,630.9,11553.1,1420,650,1,3,1.75,0
14767784,1963,47.4242,-122.181,98058,804.7,10689.3,2640,0,1.5,4,2.75,0
13482994,2010,47.6349,-122.204,98004,1225.3,1371.6,3120,900,2,5,3.25,0
14925541,1981,47.5595,-121.867,98024,719.3,36113.6,2360,0,1,3,2,0
10753325,1918,47.556,-122.395,98136,210.3,1585,690,0,1,2,1,0
13178144,1911,47.5563,-122.393,98136,883.9,1950.7,2040,860,2,4,2.75,1970
14658841,1900,47.5473,-122.396,98136,320,2286,1050,0,1,3,1,0
12039829,1911,47.5463,-122.397,98136,1588,10901.2,4940,270,2.5,5,3.25,0
12215143,1967,47.5497,-122.396,98136,755.9,4578.7,1330,1150,1,3,2.25,2003
14383399,1933,47.5476,-122.397,98136,746.8,2818.8,1960,490,2,3,3.5,1993
13892157,1915,47.5465,-122.398,98136,771.1,2133.6,2530,0,2.5,3,2.5,1999
14114983,1910,47.5577,-122.399,98116,320,2286,1050,0,1.5,2,1,0
14598176,1977,47.5536,-122.399,98136,624.8,1072.9,1070,980,1,3,1.75,0
10473190,2009,47.5537,-122.398,98136,1069.8,2194.6,2600,910,2,4,3.5,0
11082102,2006,47.5535,-122.395,98136,780.3,2197.6,2560,0,2,4,2.5,0
11658904,1963,47.561,-122.398,98116,816.9,3182.1,1540,1140,1,3,2.25,0
14463323,1977,47.5516,-122.398,98136,1103.4,8553.9,2370,1250,2,3,3,0
14471494,1937,47.5495,-122.398,98136,600.5,7065.3,1100,870,1,3,2.5,1998
13570696,1955,47.5489,-122.398,98136,649.2,10573.2,2130,0,1.5,4,3.75,0
11826875,1926,47.5476,-122.399,98136,307.8,4341.6,1010,0,1,2,1,0
14296127,2004,47.4231,-122.186,98055,915,1841.6,3002,0,2,4,2.5,0
12554291,1942,47.4442,-122.081,98058,533.4,20982.7,1750,0,1,4,1,0
13648986,1954,47.4398,-122.08,98058,853.4,9139.4,1400,1400,1,6,2,0
13173200,1999,47.4343,-122.082,98058,947.9,13705.9,3020,90,2,3,2,0
12553949,1963,47.4353,-122.084,98058,597.4,15274.1,1050,910,1,4,2,0
13131956,2004,47.4358,-122.085,98058,1606.3,16284.9,3440,1830,2,4,3.5,0
14385115,1988,47.4417,-122.09,98058,783.3,79863.1,1420,1150,1,4,3,0
12095918,2000,47.4243,-122.097,98058,1106.4,9317.7,3630,0,2,5,2.75,0
14660067,2000,47.4289,-122.094,98058,1106.4,11722.9,3630,0,2,5,2.75,0
11727343,2006,47.4238,-122.098,98058,1103.4,10798.8,3620,0,2,4,2.75,0
13634121,1967,47.3107,-122.189,98092,621.8,4572,1360,680,1,4,1.75,0
14480600,1986,47.7144,-122.204,98034,585.2,1382,1920,0,2,3,2.5,0
11981681,1986,47.714,-122.205,98034,417.6,1754.4,1370,0,1,2,2,0
12249772,1987,47.7148,-122.205,98034,496.8,1382,1630,0,2,3,2.5,0
11040234,1988,47.7139,-122.203,98034,417.6,1341.1,1370,0,1,3,2.5,0
10568306,1989,47.7142,-122.203,98034,612.6,1585,2010,0,2,3,2.5,0
11695972,1986,47.7151,-122.203,98034,365.8,867.2,1200,0,2,3,2.25,0
11350516,1986,47.7151,-122.203,98034,371.9,908.3,1220,0,2,3,2.25,0
10783704,1986,47.7159,-122.203,98034,457.2,820.5,1500,0,2,3,2.25,0
12636002,1967,47.3165,-122.325,98003,295.7,2374.4,970,0,1,3,1,0
14386400,1967,47.3173,-122.327,98003,295.7,2359.8,970,0,1,3,1,0
11383096,1967,47.317,-122.325,98003,481.6,2688.3,1580,0,1,3,1.75,0
11676985,1969,47.3828,-122.09,98042,307.8,2926.1,1010,0,1,3,1.75,0
11556683,1968,47.3816,-122.087,98042,320,3008.7,1050,0,1,3,1.75,0
11856428,1968,47.3811,-122.087,98042,396.2,3422.9,1300,0,1,3,1.75,0
10874419,1968,47.3833,-122.093,98042,554.7,2994.4,1820,0,1,4,1.75,0
12626903,1967,47.3583,-122.183,98030,472.4,3017.2,1550,0,1,4,1.75,0
14542640,1903,47.6078,-122.307,98122,423.7,804.7,1230,160,1.5,3,1,0
10174663,1909,47.6073,-122.308,98122,286.5,1560.6,940,0,1,2,1,0
14188493,1918,47.6059,-122.313,98122,399.3,2641.7,1310,0,1.5,1,1,0
11984582,1922,47.6054,-122.314,98122,591.3,1463,1030,910,1,4,1.75,0
13305370,1901,47.6058,-122.313,98122,333.8,1560.6,1095,0,1.5,2,1,0
10715673,1901,47.6048,-122.312,98122,317,1560.6,1040,0,1,2,1,0
14824341,1903,47.6051,-122.311,98122,557.8,1560.6,1830,0,1.5,3,1.75,0
14153293,1900,47.6056,-122.311,98122,1085.1,1560.6,3560,0,2.5,6,2,0
12333561,1903,47.6059,-122.31,98122,853.4,1560.6,2800,0,2.5,5,3.5,2005
12763796,1998,47.6059,-122.307,98122,713.2,1106.4,2340,0,2,3,2.5,0
11744658,1904,47.606,-122.307,98122,646.2,1332,2120,0,1.5,3,1.5,0
10115273,1903,47.6045,-122.307,98122,658.4,1219.2,1960,200,1.5,3,2.5,2013
14794556,1900,47.6041,-122.31,98122,560.8,845.5,1060,780,1,6,1.75,0
12874332,1980,47.3205,-122.33,98003,231.6,2216.5,760,0,1,2,1,0
10289992,1907,47.5677,-122.281,98118,518.2,1937.3,1700,0,1.5,3,1,0
13751947,1925,47.5669,-122.283,98118,313.9,1828.8,1030,0,1,2,1,0
14524312,1924,47.5663,-122.285,98118,341.4,1399,1120,0,1,2,1,0
10374330,1911,47.5677,-122.285,98118,240.8,1399,790,0,1,1,1,0
11719948,2007,47.5659,-122.286,98118,307.8,399,860,150,2,2,1.5,0
10304269,1906,47.5659,-122.284,98118,201.2,1088.1,660,0,1,1,1,0
13940292,1908,47.565,-122.284,98118,670.6,932.7,1100,1100,1,4,2,2000
13306457,1910,47.5643,-122.284,98118,402.3,932.7,1320,0,1.5,2,2,0
13965765,1904,47.5657,-122.285,98118,307.8,932.7,1010,0,1.5,3,1,0
10173416,1926,47.5652,-122.281,98118,725.4,1371.6,1470,910,1.5,4,2,2014
10456336,1998,47.565,-122.281,98118,594.4,914.4,1550,400,2,4,2.5,0
10512594,1951,47.5632,-122.282,98118,338.3,1828.8,1010,100,1,2,1,0
14281018,1951,47.5635,-122.282,98118,627.9,1066.8,1030,1030,1,3,1.75,0
12449283,1968,47.5631,-122.285,98118,627.9,932.7,2060,0,2,4,2,0
13786555,1984,47.5625,-122.283,98118,499.9,914.4,1000,640,1,4,2.75,0
11425029,1949,47.5621,-122.283,98118,210.3,1828.8,690,0,1,2,1,0
13454404,1907,47.562,-122.283,98118,350.5,1828.8,1150,0,1.5,4,1,0
12385074,1916,47.5621,-122.283,98118,216.4,1847.1,710,0,1,1,1,0
10100789,1969,47.3232,-122.103,98092,335.3,3086.1,1100,0,1,3,1.75,0
10111828,1969,47.3231,-122.103,98092,603.5,3063.5,1980,0,1,4,2,2003
14632713,1968,47.7387,-122.337,98133,932.7,3061.1,1700,1360,1,4,2.5,0
14605455,1957,47.5793,-122.294,98144,573,1822.1,940,940,1,3,1.75,0
13695851,1999,47.5232,-122.191,98056,792.5,1992.2,2600,0,2,4,2.5,0
14804163,2000,47.522,-122.19,98056,917.4,2424.1,3010,0,2,4,2.5,0
10522426,1999,47.5229,-122.192,98056,801.6,1885.2,2630,0,2,4,2.5,0
13347001,2000,47.5212,-122.192,98056,917.4,1884,3010,0,2,4,2.5,0
10011688,2001,47.5214,-122.191,98056,746.8,1548.1,2450,0,2,4,2.5,0
13600418,2000,47.5227,-122.19,98056,862.6,1878.5,2830,0,2,4,2.5,0
12778625,2001,47.5213,-122.193,98056,917.4,2104,3010,0,2,4,2.5,0
14583165,1969,47.7311,-122.199,98034,442,2194.6,1010,440,1,3,1,0
10218176,1970,47.7514,-122.108,98072,381,6108.2,1250,0,1,3,1,0
14015309,1970,47.7502,-122.108,98072,381,5297.4,1250,0,1,3,1,0
12908578,1972,47.6651,-122.144,98052,710.2,2438.4,1550,780,1,5,2.75,0
12264159,1972,47.6644,-122.145,98052,417.6,2580.7,970,400,1,3,1.75,0
10884709,1972,47.6644,-122.144,98052,445,2974.5,1460,0,1,3,2,0
13997099,1973,47.7321,-122.198,98034,545.6,2286,1390,400,1,3,2.25,0
11627936,1973,47.7328,-122.198,98034,560.8,2308.9,1390,450,1,4,2.25,0
13286199,1974,47.7328,-122.2,98034,612.6,2308.9,1220,790,1,4,2.25,0
12964173,1981,47.4276,-122.157,98058,627.9,2029.7,1280,780,1,4,2.75,0
10371856,1981,47.4267,-122.157,98058,463.3,2657.9,1080,440,1,3,2.5,0
14954733,1962,47.2869,-122.36,98023,323.1,3055,1060,0,1,3,1,0
13680721,1962,47.2878,-122.358,98023,323.1,2926.1,1060,0,1,3,1,0
11886575,1955,47.4307,-122.334,98148,384,2427.4,1260,0,1,3,1.5,0
11970771,1954,47.4303,-122.334,98148,460.2,3016.9,1110,400,1,3,1.5,0
12899306,1998,47.6103,-122.297,98122,658.4,1097.3,1660,500,2,4,3.5,0
10863008,1915,47.6102,-122.296,98122,566.9,1097.3,1110,750,1.5,3,2,0
11870143,1994,47.6103,-122.296,98122,469.4,1097.3,890,650,1,3,2,0
12279239,1914,47.6095,-122.296,98122,451.1,1645.9,1480,0,2,3,2.25,0
11776154,1907,47.6093,-122.297,98122,749.8,1097.3,1640,820,2,4,2.75,2007
13112775,1963,47.6099,-122.297,98122,387.1,1097.3,1270,0,1,3,2,0
11568665,1982,47.6312,-122.223,98004,1539.2,6126.5,4750,300,1.5,4,3.25,2008
11457574,1967,47.4911,-122.224,98178,673.6,3290,1540,670,1,3,2.25,0
11655333,1967,47.4911,-122.224,98178,673.6,3290,1540,670,1,3,2.25,0
13296000,1977,47.6281,-122.194,98004,798.6,4342.8,1830,790,2,3,2.5,0
13678708,1971,47.6099,-122.054,98074,1633.7,7863.8,3270,2090,1,4,3.5,0
11096109,2014,47.3515,-122.275,98001,618.7,1400.9,2030,0,2,4,2.5,0
13058502,2014,47.3525,-122.275,98001,624.8,1219.2,2050,0,2,4,3,0
11720693,2014,47.3523,-122.275,98001,624.8,1219.2,2050,0,2,4,3,0
14163928,2014,47.3522,-122.275,98001,624.8,1219.2,2050,0,2,4,2.75,0
